,pid,trust,knowledge,age,LatDist,LongDist,MaxVel,MeanVel,MaxLatAcc,MeanLatAcc,MaxLongAcc,MeanLongAcc,MaxLatJerk,MeanLatJerk,MaxLongJerk,MeanLongJerk,NumPks,MaxPkAmp,MeanScl,MeanEntropy,MaxEntropy,MeanDwell,MaxDwell,MeanHr,MaxHr,Trial,Time
15,25,8,2,25,200.0,200.0,10.18569,10.129423252427184,-0.232696,0.1702842815533981,-0.559516,0.5460983980582524,0.28534,0.0919963203883495,0.069122,0.01862756310679612,1.0,0.542991725858634,0.3959684503033467,0.2443525951906538,0.2727115923782117,0.7275285866550651,0.8021589336513538,108.94356188970144,113.93023513563335,2,15
16,25,8,2,25,200.0,200.0,10.071182,10.022328884615384,-0.234665,0.1724690673076923,-0.563767,0.5412368461538463,-0.192566,0.07182768269230769,0.07107999999999999,0.01883220192307692,0.0,-0.16837154520774927,-0.16837154520774927,0.1861482246126787,0.2347002857639881,0.8519323369512146,0.8764463969687779,92.06964540807468,98.70097127824266,2,16
17,25,8,2,25,200.0,200.0,9.981026,9.940575790476194,-0.251219,0.2025678,-0.546242,0.5346906571428571,0.235557,0.06931626666666668,0.107105,0.02458462857142857,0.0,-0.6592033802392228,-0.6592033802392228,0.20997921414278312,0.2321103066278453,0.7950865161152763,0.8642534719547493,83.0446661033833,87.88820559219904,2,17
18,25,8,2,25,200.0,200.0,9.944225,9.835612047169812,0.340999,0.15501535849056602,-0.557269,0.514900462264151,0.7670060000000001,0.1329715,-0.112892,0.03414679245283018,0.0,-0.8466819679373405,-0.8466819679373405,0.27418607708686915,0.3046823517428024,0.6502185570888339,0.7680011145097172,72.73321800993992,78.4381031205429,2,18
19,25,8,2,25,200.0,200.0,9.640905,9.014316595041324,3.159641,1.1081378595041325,-0.696484,0.5045208677685951,1.968556,0.8425309917355371,0.275094,0.09857138016528927,0.0,-0.5863570028304118,-0.5863570028304118,0.2815129094348527,0.30044988120740795,0.5074782640870539,0.5493907216479009,72.75208586593256,75.01471424074848,2,19
20,25,8,2,25,200.0,200.0,9.429553,8.271937042253521,3.789225,2.097549281690141,-2.2234130000000003,0.645205908450704,-2.043432,0.6840812605633801,-0.972836,0.3736183169014084,1.0,0.9383381440869476,0.5679671542965271,0.24061206886799824,0.2568614968769828,0.3841678969597535,0.4292057065374726,76.18632170087639,80.82977353014024,2,20
21,25,8,2,25,200.0,200.0,4.039657,0.3733590364583333,-0.10596300000000004,0.07875190104166667,-2.492196,0.8161436145833333,-0.19573,0.023478546875,1.871606,0.24384831250000005,1.0,0.9220454821074786,0.5205180133959051,0.2250412591923607,0.2250412591923608,0.30370701205895484,0.303707012058955,79.49213869565173,83.34522603964683,2,21
22,9,5,3,27,7.202420680345695,200.0,10.145685,9.638121361111109,0.303387,0.10936630555555554,-0.368637,0.11218421296296298,0.134665,0.03534083333333333,0.093252,0.03703072222222222,1.0,0.013442192806010387,-0.06456489288234156,0.21494589845998655,0.2353194032912199,0.7705624232523012,0.8604958983212616,109.66630647333164,122.83494407536078,0,0
23,9,5,3,27,4.988378,200.0,10.205718,9.692277110091744,0.551719,0.2502292018348624,-0.368219,0.2221625412844037,-0.147836,0.06527816513761467,-0.08806,0.0351898256880734,1.0,0.17555870400964027,0.05031538343109676,0.19251018571457704,0.21930208936974385,0.8181432616728274,0.8722969480182883,156.5081571342329,174.1016530042429,0,1
24,9,5,3,27,200.0,200.0,10.184195,9.7702003271028,-0.513844,0.3575619719626168,0.238877,0.16070077570093458,-0.118019,0.03775531775700935,0.114444,0.03892958878504673,1.0,0.1121171084719116,0.11571042740216908,0.24259254757292545,0.2809403654748578,0.6828521201546086,0.7621279793551747,168.70618224287256,175.022004193415,0,2
