,pid,Comfort,Anxiety,LatDist,LongDist,MaxVel,MeanVel,MaxLatAcc,MeanLatAcc,MaxLongAcc,MeanLongAcc,MaxLatJerk,MeanLatJerk,MaxLongJerk,MeanLongJerk,NumPks,MaxPkAmp,MeanScl,MeanEntropy,MaxEntropy,MeanDwell,MaxDwell,MeanHr,MaxHr,Event,Trial
114,13,7,2,200.0,9.067161,9.937904,1.844139942,1.139649,0.1818505189,-3.8671089999999997,0.7541492584,-0.429598,0.0407465167,1.5506209999999998,0.17133623829999997,1,0.4020397101,0.0340053772,0.20570706800000002,0.26053036949999997,0.814343477,0.9446024129,119.3893235,153.2153525,3,0
115,13,9,2,200.0,200.0,9.934938,9.157076877,3.9229410000000002,1.737031171,-1.5688010000000001,0.4092739643,-0.8723879999999999,0.3142904524,-0.48397700000000005,0.0847540159,2,0.42843895020000006,0.2165405232,0.16430508970000002,0.2276132961,0.821274762,0.8824588411,137.0847672,145.1152343,4,0
116,16,9,2,7.794005,200.0,10.150182000000001,9.726803463,0.579824,0.20530575620000002,-0.36883499999999997,0.1320560299,-0.39228,0.1242994876,0.30997800000000003,0.0827562587,0,-0.1228667516,-0.1228667516,0.1547239487,0.20602973170000002,0.23466416399999998,0.3248488292,85.99090009,93.25609622,1,3
117,16,9,2,200.0,33.017021,10.396168,4.641676021,-0.385337,0.12291578210000001,-2.819566,1.1277816090000001,0.46953100000000003,0.0847773194,2.921836,0.4648898985,1,0.20418248420000001,0.080667698,0.1850599852,0.2179686497,0.3008018975,0.3990294582,104.47843590000001,121.4146709,2,3
118,16,7,3,200.0,10.471852,9.791379,1.552127036,1.097485,0.1926171566,-3.7240029999999997,0.7771343792000001,-0.891914,0.0992776604,-2.677611,0.4060535755,3,0.24227647649999998,0.0669680096,0.207010081,0.2739817526,0.34045417270000006,0.47923846299999995,100.9853605,109.99293700000001,3,3
119,16,9,2,200.0,200.0,9.675715,5.322426753999999,2.292896,0.8515194627,-2.012439,0.7637474229000001,1.584234,0.37390031090000003,1.928637,0.35017238310000004,2,-0.0071046425,-0.0821650164,0.1771769114,0.1877858489,0.2061976573,0.2305977796,90.43944712,113.21799879999999,4,3
120,22,9,3,7.144627000000001,200.0,10.221765,9.707478682,0.529626,0.188664005,-0.411634,0.1602818408,-0.134779,0.0449839851,0.111463,0.0384473632,1,0.1611679361,0.0678472065,0.2100458323,0.2609648892,0.764621592,0.7961163654000001,160.449532,187.0310461,1,0
121,22,6,4,200.0,200.0,11.114841,2.055935892,-0.41486899999999993,0.1127153519,3.315082,0.6031499339,0.218995,0.021102297599999997,-1.321188,0.132307287,2,0.04996205980000001,-0.0199516596,0.21545350079999998,0.2823817254,0.6251190582,0.779916168,118.1346104,168.7308753,2,0
122,22,5,7,200.0,15.863625,10.940118,1.837079004,0.9624229999999999,0.21504356670000002,-3.1115630000000003,0.9512633111,0.409696,0.0439963689,-1.3570440000000001,0.20622482890000002,2,0.1621046007,0.02480897,0.2120498017,0.2592742621,0.5651242611,0.7118979228,139.9445009,163.00818180000002,3,0
123,22,8,4,200.0,200.0,9.718996,8.27885028,3.8203449999999997,1.5714055130000002,-2.579452,0.7302359391,-0.936406,0.269866828,-0.746368,0.1027665735,1,0.0657556053,0.0549071581,0.17545856129999998,0.22230008850000002,0.5025196544,0.6456787696999999,158.11753180000002,172.5763269,4,0
124,15,5,6,9.786986,200.0,10.143473,9.60279752,0.5829310000000001,0.18343598530000002,-0.39701,0.16610743630000002,0.403109,0.1438148824,0.295336,0.0859159706,0,-0.5299232781000001,-0.5299232781000001,0.2331205507,0.25442431600000004,0.6285444922,0.7099967491,132.3140104,168.4749581,1,0
125,15,3,6,200.0,37.93908,10.294580999999999,4.589221365,-0.370706,0.1281255757,-2.764381,1.107302558,-0.5061680000000001,0.09675104150000001,2.895579,0.4748249318,1,1.6880103830000002,0.9176775886,0.20893859120000002,0.2540038979,0.2848113224,0.4531888438,118.3638243,134.724287,2,0
126,15,10,1,200.0,19.020809,9.697586,1.931790649,0.630231,0.1598838744,-3.0138119999999997,0.8848242581,-0.832248,0.1273327884,-3.587163,0.45707737439999996,0,0.41185822200000005,0.41185822200000005,0.2513018984,0.2879702114,0.42889529670000004,0.5454180914,123.8100527,151.27734840000002,3,0
127,15,9,1,200.0,200.0,9.62965,8.747210548,3.924636,1.668611456,-2.81928,0.5758637681000001,-2.231186,0.7723302662,-1.639375,0.2780319772,0,-0.4724690622,-0.4724690622,0.25681946440000003,0.2832081186,0.33400359879999997,0.41717377990000004,130.5659817,148.2101805,4,0
128,12,9,1,10.685578999999999,200.0,10.107873,9.735917,0.575026,0.20184417,-0.372608,0.112511895,0.458373,0.128803985,0.227226,0.076091115,0,0.0432541113,0.0432541113,0.2027814859,0.2444206054,0.7331320376,0.8221375588,100.3019638,121.2971442,1,3
129,12,8,2,200.0,34.753137,10.957139,3.747930937,-0.40269699999999997,0.1216341873,3.174427,1.009316655,-0.509432,0.0803737397,-3.376491,0.5979260195,3,1.0759704959999998,0.0885787158,0.2249851165,0.2583971042,0.6530658042,0.8064225593000001,120.0839995,137.598397,2,3
130,12,7,2,200.0,14.092126,9.92018,2.039237168,0.629955,0.1514123942,-2.502961,0.8949679465000001,0.80689,0.1150425523,-2.783678,0.3450726934,3,1.946170374,0.9926817484,0.24692715839999999,0.2759670817,0.6577938361,0.8068722394,103.135761,113.3659871,3,3
131,12,8,1,200.0,200.0,9.685728,8.355377156,3.846517,1.589151826,-2.1712860000000003,0.6865003188,-2.179643,0.7107357754000001,-1.0453350000000001,0.2243984529,2,-0.0129025878,-0.3678996432,0.2271226961,0.25078936739999996,0.6632993626,0.7479498175,81.24539847,83.66633608,4,3
132,10,8,2,7.677124000000001,200.0,10.235033999999999,9.894051448999999,0.573028,0.1536537951,-0.68705,0.4440596439,0.30054200000000003,0.0819884488,0.291738,0.022839082900000002,0,0.0519813955,0.0519813955,0.2353334109,0.2622007748,0.3319698703,0.3910240185,85.44250232,98.08206784,1,2
133,10,7,3,200.0,200.0,10.202812,4.571819263,-0.362325,0.1166206716,-3.0140569999999998,1.098112346,0.199219,0.0347579882,1.15668,0.20127908579999998,2,0.4293230611,-0.0281436514,0.1663167128,0.2512433948,0.2063535314,0.3328246221,92.04460372,103.2227916,2,2
134,10,7,3,200.0,12.803352,9.904478999999998,2.450743652,-0.11723399999999999,0.0322806667,-2.8506869999999997,0.8537370531,0.124323,0.0128863696,1.241161,0.1476221932,1,0.3829669143,0.1220784505,0.2261026615,0.24561482690000003,0.29524753859999997,0.3647118504,85.81481162,91.70578391,3,2
135,10,8,1,200.0,200.0,9.720228,9.03593537,3.873571,1.712611748,-1.773624,0.43325636219999997,-0.863859,0.2958997913,-0.428604,0.0824652087,0,-0.0956956482,-0.0956956482,0.1639942413,0.2491590497,0.2337498903,0.45567278850000004,118.4183841,129.224188,4,2
136,9,5,3,8.983433999999999,200.0,10.103242999999999,9.728508582,0.5680850000000001,0.19019588059999998,-0.36795,0.114740204,-0.157866,0.052634069699999994,0.085204,0.0311362687,1,0.057038113700000004,-0.004300789,0.27947553059999997,0.2997144034,0.6018256735,0.6797779745999999,125.85972,143.4037376,1,3
137,9,5,3,200.0,18.193803,10.237307000000001,4.5867450860000005,-0.381859,0.1317992094,-3.0340599999999998,1.078431838,0.22874699999999998,0.0404009794,1.354906,0.2262132566,2,0.5497550989,0.2451863864,0.2781363632,0.30950923059999996,0.5552930711,0.623794646,123.61937160000001,192.46877949999998,2,3
138,9,3,5,200.0,1.25429,10.615337,2.075440977,0.841735,0.20883593920000001,-3.763156,1.035857615,0.374797,0.0498301367,-1.7245529999999998,0.2595944228,1,0.2230805573,0.1417414773,0.2878591161,0.3124859925,0.4680427943,0.5976488724,143.5097426,165.53858300000002,3,3
139,9,5,3,200.0,200.0,9.742652,9.099229615,3.9277919999999997,1.736922881,-1.28449,0.40237402380000004,-0.847974,0.3113593016,-0.302596,0.0662338095,1,0.0498782437,-0.223244214,0.2567201217,0.2835605201,0.5088067089,0.7512504837999999,143.4054655,147.9607696,4,3
140,14,10,1,9.131939,200.0,10.198642,9.760525635,0.588992,0.19231401,-0.373332,0.13812562,-0.401988,0.125576945,0.26697,0.082074855,0,-0.119564825,-0.119564825,0.22811828120000002,0.2630510117,0.43024490530000004,0.5715440729,105.2321003,118.8296125,1,0
141,14,10,1,200.0,35.052988,10.398767,4.574786594,-0.331851,0.1250598147,-2.7410200000000002,1.101295665,-0.508173,0.0860994147,2.755991,0.45534089409999995,3,0.2590998994,0.0449540492,0.2374242161,0.2918881685,0.4289912883,0.5936384505,115.86874009999998,124.56214109999999,2,0
142,14,10,1,200.0,0.252114,9.717021,1.551201441,1.072207,0.18857866920000002,-2.865638,0.5986259196,-0.86266,0.08187793269999999,2.685994,0.3294632168,2,0.4982812379,0.1808992778,0.23999391690000002,0.28871086809999996,0.5941695343,0.7516024808,107.17655819999999,119.62519099999999,3,0
143,14,10,1,200.0,200.0,9.679116,7.060704163,2.29205,1.04603338,-1.60378,0.6700508006,1.5803719999999999,0.47949610740000004,-1.3566559999999999,0.2971202147,2,0.0853229136,-0.1328676278,0.2588885096,0.2825884818,0.3480148858,0.3971057845,81.25690691,102.9672835,4,0
144,16,8,2,10.125281,200.0,10.192105999999999,9.753030515,0.568394,0.196283335,-0.378998,0.13874713,0.500901,0.13530831,-0.24196199999999998,0.08449645,0,0.0081979005,0.0081979005,0.1413559162,0.2502389139,0.17666436719999998,0.3570920477,111.0487712,125.8079909,1,0
145,16,8,2,200.0,35.052119,10.323445,4.593450401,-0.34358,0.11539438869999999,-3.004555,1.113028869,0.608282,0.0937323442,2.8234060000000003,0.5107300297,1,0.0371679153,-0.0626205755,0.20245062390000002,0.24405917530000001,0.35662328479999994,0.45735072340000005,90.20998899,108.9098528,2,0
146,16,8,2,200.0,16.023208,9.698389,2.016071234,0.870107,0.1973295328,-3.003607,0.8291984112,0.90435,0.1014339513,2.946554,0.4092803163,1,0.0431706358,-0.027253505499999997,0.20024992960000002,0.2589422315,0.3094289754,0.4558585525,92.30759379,116.3413644,3,0
147,16,8,2,200.0,200.0,9.733986999999999,9.041878229,3.90095,1.727904423,-1.7123389999999998,0.43650222920000004,-2.1400759999999996,0.7704833162000001,-1.047868,0.2070564466,1,0.026731709500000003,0.011141917099999999,0.1661201184,0.2148181761,0.1946810577,0.3530006565,104.98587320000001,114.28346200000001,4,0
148,17,6,5,10.247728,200.0,10.159773,9.651332453,0.611034,0.20185155670000002,-0.37383,0.1649278424,-0.44880600000000004,0.1372058374,0.217709,0.0846050345,0,0.059917035800000004,0.059917035800000004,0.26371332010000004,0.2918878863,0.5274642705,0.6478612243,90.75168244,101.1186035,1,0
149,17,6,4,200.0,200.0,10.324494999999999,4.628131209,-0.374721,0.1284637522,-2.814625,1.116983131,0.5274989999999999,0.0992812687,2.886931,0.4907678269,1,0.0076691387,-0.1650982784,0.2785036571,0.3161505554,0.5600757942,0.7481220293,105.4367731,190.79905290000002,2,0
150,17,5,3,200.0,9.866019,10.031462,1.6802718509999999,1.083401,0.2028538747,-3.7352800000000004,0.8097214948999999,0.809859,0.10046076570000001,3.021719,0.42934097579999997,2,0.3724002246,0.1971036271,0.23243564649999998,0.3127170743,0.7806901451,0.8783548742,85.46268395,192.6322022,3,0
151,17,8,2,200.0,200.0,9.821895,9.091171552999999,3.874158,1.722708941,-1.536564,0.40496831619999996,-2.136625,0.7643299328000001,-0.9738479999999999,0.20384990120000002,0,-0.09159872039999999,-0.09159872039999999,0.29338404879999996,0.3074466221,0.49909917740000004,0.6006543128,84.72841907,95.77644052,4,0
152,11,9,3,9.416518,200.0,10.156323,9.74329507,0.555686,0.205659592,-0.381865,0.1313421095,-0.14110699999999998,0.0488711592,0.09812699999999999,0.0327421542,0,-0.0644530333,-0.0644530333,,,0.9316036844,1.002611962,96.13724856,104.42527690000001,1,3
153,11,10,2,200.0,30.358266999999998,10.387329,4.46594322,-0.36872,0.11841911849999999,-3.1093439999999997,1.08649391,-0.214719,0.035711713900000004,1.1901549999999999,0.19874847399999998,1,0.6454736474,0.2892650116,,,0.7827954889000001,0.9223996068000001,90.79172120000001,120.3681429,2,3
